ID,Price,Date,Postcode,Type,New,Duration,PAON,Number,Street,NA,City,City2,County,URL
4DDCD83E-05D0-4688-9E46-46B4ADB91100,250000,19/02/2014,CB1 1BB,F,N,L,18,PETERSFIELD MANSIONS,PETERSFIELD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/4DDCD83E-05D0-4688-9E46-46B4ADB91100/2014-03-19492
84E91E3F-3AA1-42B6-8B01-E7E0532DE415,660000,27/08/2014,CB1 1BB,F,N,L,25,PETERSFIELD MANSIONS,PETERSFIELD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/84E91E3F-3AA1-42B6-8B01-E7E0532DE415/2014-10-84528
8E078C8C-D3AD-48EC-862A-1945791B4E13,260000,17/01/2014,CB1 1BB,F,N,L,32,PETERSFIELD MANSIONS,PETERSFIELD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/8E078C8C-D3AD-48EC-862A-1945791B4E13/2014-02-09097
CEF302E5-7996-47CD-841A-72E22EC1D7BE,310000,20/02/2014,CB1 1BB,F,N,L,55,PETERSFIELD MANSIONS,PETERSFIELD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/CEF302E5-7996-47CD-841A-72E22EC1D7BE/2014-04-32237
D77AB759-F02C-45CD-8B5B-A35D78F7D52D,345000,01/09/2014,CB1 1BB,F,N,L,56,PETERSFIELD MANSIONS,PETERSFIELD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D77AB759-F02C-45CD-8B5B-A35D78F7D52D/2014-10-59352
D751EA12-4F7E-476E-AD85-AB127649794C,253000,27/02/2014,CB1 1BB,F,N,L,61,PETERSFIELD MANSIONS,PETERSFIELD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D751EA12-4F7E-476E-AD85-AB127649794C/2014-04-48263
79A592EB-695C-4F64-9475-85BA7AEC435B,370000,02/09/2014,CB1 1DG,F,N,L,FLAT 1,EDEN HALL,BURLEIGH STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/79A592EB-695C-4F64-9475-85BA7AEC435B/2014-12-41800
95639200-580C-4934-BF83-80FA461539E4,710000,11/07/2014,CB1 1DP,T,N,F,,31,CITY ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/95639200-580C-4934-BF83-80FA461539E4/2014-08-44538
3894CDA0-DF8D-4A1E-985A-1DA7F5ABD574,645000,14/08/2014,CB1 1DP,T,N,F,,32,CITY ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3894CDA0-DF8D-4A1E-985A-1DA7F5ABD574/2014-09-09612
14F7A385-E432-4EE8-B705-D4A597A618C6,675000,04/04/2014,CB1 1DP,T,N,F,,38,CITY ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/14F7A385-E432-4EE8-B705-D4A597A618C6/2014-06-60141
D5047FAD-8E65-4E3E-AFEA-A693BF65EEF1,157500,10/02/2014,CB1 1DP,F,N,L,,7,CITY ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D5047FAD-8E65-4E3E-AFEA-A693BF65EEF1/2014-03-46034
1FAE2414-5DE6-4F21-BA34-0DE37B9A7EFE,505000,14/08/2014,CB1 1DR,T,N,F,,23,PARADISE STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/1FAE2414-5DE6-4F21-BA34-0DE37B9A7EFE/2015-01-04421
308D2B2C-20A8-46AF-BBC8-D079E3A2C4DB,500000,31/01/2014,CB1 1DS,T,N,F,,17,GRAFTON STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/308D2B2C-20A8-46AF-BBC8-D079E3A2C4DB/2014-03-57539
D422B220-149E-4B05-9F8C-5E82C18B17FE,605000,16/07/2014,CB1 1DS,T,N,F,,21,GRAFTON STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D422B220-149E-4B05-9F8C-5E82C18B17FE/2014-08-32576
686BBBFD-800D-433C-8930-A9983A959C74,425000,24/10/2014,CB1 1DT,S,N,F,,1,JOHN STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/686BBBFD-800D-433C-8930-A9983A959C74/2014-12-53042
F380D0A4-9EEC-4698-8288-E5A49F2A5E8A,435000,05/09/2014,CB1 1DT,T,N,F,,23,JOHN STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F380D0A4-9EEC-4698-8288-E5A49F2A5E8A/2014-10-83702
3549114E-1E51-4C81-9A64-28FD9CC4E039,1100005,04/07/2014,CB1 1DT,T,N,F,,4,JOHN STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3549114E-1E51-4C81-9A64-28FD9CC4E039/2014-08-14193
E2267D55-0CA5-4308-8839-8B97282A17BD,1000000,02/10/2014,CB1 1EQ,T,N,F,,16,MELBOURNE PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/E2267D55-0CA5-4308-8839-8B97282A17BD/2014-11-50668
2CB24D0F-8B8D-4AEF-ABCA-FE8EB0DB4D03,1800000,16/07/2014,CB1 1HQ,F,N,L,,1,PARKSIDE PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/2CB24D0F-8B8D-4AEF-ABCA-FE8EB0DB4D03/2014-09-82181
F0C93B8A-A86E-4073-9E83-D2B51C298B34,355000,23/07/2014,CB1 1HQ,F,N,L,,13,PARKSIDE PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F0C93B8A-A86E-4073-9E83-D2B51C298B34/2014-09-67809
1A243FD3-7050-4323-A819-8BDB79EEE926,720000,04/02/2014,CB1 1HQ,F,N,L,,20,PARKSIDE PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/1A243FD3-7050-4323-A819-8BDB79EEE926/2014-04-39303
F10A1F0D-03B5-4807-ACA0-F33587359C70,315000,07/02/2014,CB1 1HR,S,N,F,,3A,NAPIER STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F10A1F0D-03B5-4807-ACA0-F33587359C70/2014-03-67117
B73F8826-D4BA-464F-AE26-E6C0CAC573B9,243000,14/11/2014,CB1 1HT,F,N,L,,36,CHRISTCHURCH STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B73F8826-D4BA-464F-AE26-E6C0CAC573B9/2015-01-74027
C1E15085-50D1-4F3E-9320-2ADBB8AAE27F,477343,27/05/2014,CB1 1HT,T,N,F,,9,CHRISTCHURCH STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/C1E15085-50D1-4F3E-9320-2ADBB8AAE27F/2014-06-12110
78FF43BF-39CB-4BFA-82DA-1EE0C390FFD2,335000,11/07/2014,CB1 1JE,F,N,L,FLAT 4,35,PARKSIDE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/78FF43BF-39CB-4BFA-82DA-1EE0C390FFD2/2014-08-10597
6F9F456D-A5B6-48A8-9EEE-F51910C549E6,460000,03/01/2014,CB1 1JE,F,N,L,FLAT 6,35,PARKSIDE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/6F9F456D-A5B6-48A8-9EEE-F51910C549E6/2014-02-88403
E3B2AFDD-83C0-4145-A49A-C28441B3940D,1350000,20/08/2014,CB1 1JW,T,N,F,,9,EMMANUEL ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/E3B2AFDD-83C0-4145-A49A-C28441B3940D/2014-10-70931
692E417F-7D76-4186-81DA-C058ABADF2AB,250000,18/07/2014,CB1 1LJ,F,N,L,,37,MANOR PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/692E417F-7D76-4186-81DA-C058ABADF2AB/2014-08-66692
BD57A0E7-F7BA-40C0-9AFA-F0ABC8F388EE,185000,06/01/2014,CB1 1LR,F,N,L,FLAT 18,EPWORTH COURT,KING STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/BD57A0E7-F7BA-40C0-9AFA-F0ABC8F388EE/2014-02-86784
B3500226-0446-40DE-988D-D8BA327D1433,198000,28/10/2014,CB1 1LR,F,N,L,FLAT 7,EPWORTH COURT,KING STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B3500226-0446-40DE-988D-D8BA327D1433/2014-12-67843
BF3EA0AB-7D4F-47BD-A8DD-8206052C2A88,250000,31/10/2014,CB1 1LS,F,N,L,,33,MALCOLM PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/BF3EA0AB-7D4F-47BD-A8DD-8206052C2A88/2014-12-40623
4AEB0510-161B-471C-B758-E98F414E957D,675000,05/08/2014,CB1 1NP,F,N,L,,11,CHRISTS LANE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/4AEB0510-161B-471C-B758-E98F414E957D/2014-10-85153
7A9F80B4-FA69-46D0-9CD0-349615D8A5B6,450000,21/08/2014,CB1 1PR,T,N,F,2,ORCHARD COURT,ORCHARD STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/7A9F80B4-FA69-46D0-9CD0-349615D8A5B6/2014-10-19298
F34ACFB9-75CB-4AC1-950A-3FE9C6C12DB0,167500,13/05/2014,CB1 2AG,F,N,L,,105,DEVONSHIRE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F34ACFB9-75CB-4AC1-950A-3FE9C6C12DB0/2015-01-20641
B75B0858-5D3B-4AE5-A78D-0BCC771EE493,960000,09/07/2014,CB1 2AQ,T,N,F,,19,WILLIS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B75B0858-5D3B-4AE5-A78D-0BCC771EE493/2014-08-04031
721FBD6E-C05A-4913-8F2B-2C9A8F60EBB3,750000,20/06/2014,CB1 2AX,T,N,F,,5,EMERY STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/721FBD6E-C05A-4913-8F2B-2C9A8F60EBB3/2014-08-15516
A86A5535-BDE8-4F32-B60B-7B228FEA0035,572000,18/07/2014,CB1 2AY,T,N,F,,15,PEROWNE STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/A86A5535-BDE8-4F32-B60B-7B228FEA0035/2014-08-42530
80D98A3B-C470-4213-BF9E-98818B2C292F,250000,24/02/2014,CB1 2BB,T,N,F,,87,DEVONSHIRE MEWS,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/80D98A3B-C470-4213-BF9E-98818B2C292F/2014-07-47023
792C5896-8291-4FBC-9916-14D7EEDC17B0,372000,10/02/2014,CB1 2BH,T,N,F,,35,DEVONSHIRE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/792C5896-8291-4FBC-9916-14D7EEDC17B0/2014-03-05786
AF43EFAB-B5CF-419F-A1B3-7AD83BEEF1CB,550000,04/04/2014,CB1 2BH,T,N,F,,39,DEVONSHIRE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/AF43EFAB-B5CF-419F-A1B3-7AD83BEEF1CB/2014-06-34672
CAACCDC5-F2DC-4E26-8577-586FAF39BF59,670000,30/05/2014,CB1 2BH,T,N,F,,9,DEVONSHIRE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/CAACCDC5-F2DC-4E26-8577-586FAF39BF59/2014-07-27355
43276CBC-150C-4C48-B74A-A5CA36B3930C,1020000,28/05/2014,CB1 2BY,T,N,F,,30,ST BARNABAS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/43276CBC-150C-4C48-B74A-A5CA36B3930C/2014-07-51102
0C528407-6C6B-46E6-8C76-C20B66DDD54E,1000000,13/03/2014,CB1 2DE,T,N,F,,48,ST BARNABAS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/0C528407-6C6B-46E6-8C76-C20B66DDD54E/2014-04-54790
37C0A5AA-738F-4BED-B78A-C515ECC5B2F5,548000,15/12/2014,CB1 2DG,D,N,F,,67,TENISON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/37C0A5AA-738F-4BED-B78A-C515ECC5B2F5/2015-01-63187
9E03743D-1751-487E-9839-C15A91F24F6C,1200000,24/03/2014,CB1 2DX,D,N,F,,27,TENISON AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9E03743D-1751-487E-9839-C15A91F24F6C/2014-04-54575
F283EAEF-D647-483D-9FE7-00FCADB0DB70,1400000,20/11/2014,CB1 2DY,S,N,F,,10,TENISON AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F283EAEF-D647-483D-9FE7-00FCADB0DB70/2014-12-00312
56D754C2-FB0C-40C9-9091-6E7AC27173C7,1310000,05/08/2014,CB1 2DY,S,N,F,,22,TENISON AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/56D754C2-FB0C-40C9-9091-6E7AC27173C7/2014-09-35506
4795A2D7-C699-46F6-8C29-66AF57180A6D,998500,14/07/2014,CB1 2DZ,T,N,F,,121,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/4795A2D7-C699-46F6-8C29-66AF57180A6D/2014-09-32975
271C5A5A-A1DF-4493-95E6-ED2EA7C122A5,480000,29/07/2014,CB1 2DZ,T,N,F,,51,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/271C5A5A-A1DF-4493-95E6-ED2EA7C122A5/2014-09-76476
48F318D4-C256-43CD-B695-6D4F788F816E,930000,30/09/2014,CB1 2EB,T,N,F,,11,GRESHAM PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/48F318D4-C256-43CD-B695-6D4F788F816E/2014-12-34102
2BEEFAB2-64B2-4A62-BE30-76FD39B681D4,385000,24/01/2014,CB1 2EH,F,N,L,,16,FENNERS LAWN,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/2BEEFAB2-64B2-4A62-BE30-76FD39B681D4/2014-04-33436
4CC9558B-B2F4-40E4-87A4-A05FA9EDB543,220000,09/07/2014,CB1 2EX,F,N,L,,18,ST PAULS WALK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/4CC9558B-B2F4-40E4-87A4-A05FA9EDB543/2014-11-58100
AC3A3D90-8932-480C-9FEC-2B4C14020224,519950,21/03/2014,CB1 2FH,F,Y,L,41,"WATSON HOUSE, 4",MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/AC3A3D90-8932-480C-9FEC-2B4C14020224/2014-05-11750
D9B16857-2410-435E-9283-68F8F084D6AA,589950,30/06/2014,CB1 2FH,F,Y,L,43,"WATSON HOUSE, 4",MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D9B16857-2410-435E-9283-68F8F084D6AA/2014-10-38345
84D3278B-138A-463A-B4CF-B24FE00BA50F,124000,21/02/2014,CB1 2FJ,F,Y,L,4,"GILBERT HOUSE, 6",MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/84D3278B-138A-463A-B4CF-B24FE00BA50F/2014-07-55021
A7BD4D24-291F-4C12-A9AA-B4F63CF08955,981000,25/04/2014,CB1 2HA,T,N,F,,11E,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/A7BD4D24-291F-4C12-A9AA-B4F63CF08955/2014-06-51258
D079416F-3ED7-43B7-BEC1-BF29D9FA0206,1045000,05/12/2014,CB1 2HA,S,N,F,,39,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D079416F-3ED7-43B7-BEC1-BF29D9FA0206/2015-01-61327
FCE465A2-BA54-4DC8-A54F-3DA1FC3A36CD,450000,27/08/2014,CB1 2HP,T,N,F,,21,MILL STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/FCE465A2-BA54-4DC8-A54F-3DA1FC3A36CD/2015-01-19938
5D2C2F1B-4962-4B1C-9223-690DF7781E9E,385000,06/06/2014,CB1 2HP,T,N,F,,27,MILL STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/5D2C2F1B-4962-4B1C-9223-690DF7781E9E/2014-07-32384
7BEC51DA-6C83-4AF4-B9C4-26E986998560,500000,20/11/2014,CB1 2HQ,T,N,F,,101,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/7BEC51DA-6C83-4AF4-B9C4-26E986998560/2014-12-12010
67DA9ECF-50B6-4050-A581-C40E14F9AA15,410000,14/08/2014,CB1 2HQ,T,N,F,,95,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/67DA9ECF-50B6-4050-A581-C40E14F9AA15/2014-10-71508
ECC84A00-20E0-41C6-A70F-F9888C2BA273,377500,11/09/2014,CB1 2LD,S,N,F,,83,NORFOLK STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/ECC84A00-20E0-41C6-A70F-F9888C2BA273/2014-10-90970
AE5603D0-BFF4-42B9-ABBB-480C8444D79A,363000,07/02/2014,CB1 2LD,T,N,F,,95,NORFOLK STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/AE5603D0-BFF4-42B9-ABBB-480C8444D79A/2014-03-19830
874659D1-AFEC-4237-975D-3FB7353964BE,325000,18/02/2014,CB1 2LG,T,N,F,,131,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/874659D1-AFEC-4237-975D-3FB7353964BE/2014-04-17826
7CBE2E68-278E-4041-A9C1-02473AEBEE83,315000,12/03/2014,CB1 2LG,T,N,F,,15,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/7CBE2E68-278E-4041-A9C1-02473AEBEE83/2014-04-00610
247F0195-FD39-4E2B-B4EC-E88C68CEC9DF,390000,29/09/2014,CB1 2LG,T,N,F,,27,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/247F0195-FD39-4E2B-B4EC-E88C68CEC9DF/2014-10-84792
B08AA02C-14A3-4A62-B393-3DD4F95A06ED,378000,21/03/2014,CB1 2LG,T,N,F,,5,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B08AA02C-14A3-4A62-B393-3DD4F95A06ED/2014-04-17288
1AF8C4D1-FB45-440C-9A43-58280F26B478,375050,24/01/2014,CB1 2LG,S,N,F,,9,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/1AF8C4D1-FB45-440C-9A43-58280F26B478/2014-03-24232
E4C590F8-3FFE-414A-B2EE-9E8E9F512199,615000,04/07/2014,CB1 2LJ,T,N,F,,149,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/E4C590F8-3FFE-414A-B2EE-9E8E9F512199/2014-10-57629
814BEDD8-5399-4396-8604-20BD14C77CC9,635000,05/08/2014,CB1 2LJ,T,N,F,,163,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/814BEDD8-5399-4396-8604-20BD14C77CC9/2014-09-10606
6DD7323D-E0FD-475A-969A-4CC4599044BC,850000,13/05/2014,CB1 2LL,T,N,F,,12,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/6DD7323D-E0FD-475A-969A-4CC4599044BC/2014-06-21698
A0A530FF-1B73-49C9-9B93-2F7E3C1B3D04,370000,14/02/2014,CB1 2LL,T,N,F,,66,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/A0A530FF-1B73-49C9-9B93-2F7E3C1B3D04/2014-03-13083
9EDCAE99-19F6-43B0-8B3A-74C66EAC32DD,445000,20/06/2014,CB1 2LL,T,N,F,,8,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9EDCAE99-19F6-43B0-8B3A-74C66EAC32DD/2014-08-40264
01AF4A1E-BDE1-412B-A474-850AC3EF7DDC,380000,20/11/2014,CB1 2LP,T,N,F,,2,MILFORD STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/01AF4A1E-BDE1-412B-A474-850AC3EF7DDC/2015-01-42759
3CD38C77-AC24-4E86-90CF-D32B8D837572,337109,27/06/2014,CB1 2LQ,F,N,L,FLAT 2,29,OCCUPATION ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3CD38C77-AC24-4E86-90CF-D32B8D837572/2014-09-67962
37F3C25A-DC73-4D6A-9B7E-CDA8F6D6B1DE,460000,05/12/2014,CB1 2LS,T,N,F,,7,EDWARD STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/37F3C25A-DC73-4D6A-9B7E-CDA8F6D6B1DE/2015-01-65952
D5CFD013-F828-4CCC-B8A0-7ABEA44EADBA,295000,09/05/2014,CB1 2LT,T,N,F,,8,ST MATTHEWS STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D5CFD013-F828-4CCC-B8A0-7ABEA44EADBA/2014-08-42394
67B1A43B-0BED-4445-94E4-A855BC28677F,705000,12/09/2014,CB1 2LW,T,N,F,,142,GWYDIR STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/67B1A43B-0BED-4445-94E4-A855BC28677F/2014-10-61277
9923B150-401D-4F5F-A417-CE72D7A26F23,165000,14/01/2014,CB1 2LY,T,N,F,,25,PETWORTH STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9923B150-401D-4F5F-A417-CE72D7A26F23/2014-02-74583
65D5C309-93DD-42DB-A073-150A66CF36E1,318595,06/11/2014,CB1 2LY,T,N,F,,7,PETWORTH STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/65D5C309-93DD-42DB-A073-150A66CF36E1/2014-12-06555
D673DCD9-EA3D-4105-83B7-4AC8761FBD8D,450000,24/01/2014,CB1 2NG,T,N,F,,25,NORFOLK TERRACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D673DCD9-EA3D-4105-83B7-4AC8761FBD8D/2014-02-26896
74ABF7A9-8340-4B12-A9AB-1167640670CF,470111,05/08/2014,CB1 2NQ,T,N,F,,7,BLOSSOM STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/74ABF7A9-8340-4B12-A9AB-1167640670CF/2014-10-06278
B8A17037-3CC8-4384-A13F-369C53937B2D,232000,22/08/2014,CB1 2NS,F,N,L,,146,SLEAFORD STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B8A17037-3CC8-4384-A13F-369C53937B2D/2014-10-20051
BE43783D-AC2E-4FB8-860A-076C0658BA5C,355000,17/10/2014,CB1 2NU,T,N,F,,62,KINGSTON STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/BE43783D-AC2E-4FB8-860A-076C0658BA5C/2014-12-02308
